Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Positive,0.394,1536707346319163394,0.2473563,0.35913795,0.39350566,valérie pécresse et yannick jadot ont lancé des cagnottes pour rembourser leurs campagnes présidentielles. défense de filmer vous emmène dans les coulisses de cette course contre la montre avec @annabelrog et @seb_oll. à écouter sur @spotifyfrance ➡️ t.co/nzvg0d0v4o t.co/h1ywmssfdu,2022-06-14 13:49:16+00:00,17,3,1,10,3
Negative,0.882,1536658295947153408,0.8819569,0.10103774,0.017005414,internet explorer cessera de fonctionner définitivement le 15 juin. t.co/eafjpvmfod,2022-06-14 10:34:22+00:00,743,184,19,481,59
Negative,0.463,1536650214869716993,0.4628969,0.3217244,0.21537875,"10 ans avant la naissance de greta thunberg, la jeune severn cullis-suzuki interpellait déjà les dirigeants du monde entier sur l'urgence à agir pour l'environnement lors du sommet de rio. il y a 30 ans déjà... #tbt t.co/3plivqdp9w",2022-06-14 10:02:15+00:00,318,98,7,206,7
Neutral,0.485,1536592269507059718,0.2940565,0.48547083,0.22047277,"sans elle, google images n'aurait peut-être jamais existé. le documentaire consacré à sa vie ""halftime"" a été présenté en ouverture du festival du film de tribeca. voici l'histoire de l'actrice @jlo. t.co/be5ggkorxs",2022-06-14 06:12:00+00:00,156,36,2,115,3
Negative,0.377,1536422400258035712,0.37655178,0.32826135,0.29518694,"""il y a des moments où j'aimerais bien être en france."" brut a rencontré @paulpogba. la maladie de son père, le racisme dans les stades… il parle à cœur ouvert avec @remybuisine. ""the pogmentary"", le documentaire sur paul pogba, sortira sur @primevideofr le 17 juin. t.co/kqtlweczwa",2022-06-13 18:57:00+00:00,236,44,7,177,8
Positive,0.636,1536394496279183362,0.16148344,0.20245174,0.6360648,"4m2 de balcon et un deux pièces en ville, ça suffit à valéry pour faire pousser plus d'une soixantaine d'espèces de plantes. tomates, fraises, poivrons... la culture en ville c'est possible, elle nous fait faire le tour de son potager. pendant ce temps-là, à courbevoie... t.co/cdwvx4ejf8",2022-06-13 17:06:07+00:00,780,149,20,565,46
Neutral,0.46,1536383359680761857,0.27808955,0.45958215,0.26232836,la sortie de miss marvel réouvre le débat autour de l’existence de la religion dans les comics. est-ce que c’est la première fois qu’un super-héros a une religion  réponse à 19h sur t.co/49eachi9pn avec @skriptfr. téléchargez l'appli ➡️ t.co/25plzxb7cm t.co/bskrljs9tv,2022-06-13 16:21:52+00:00,29,3,1,19,6
Negative,0.724,1536348324676050944,0.7244772,0.22868611,0.046836656,vous avez été victime du leak #zzccmxtp ou avez des informations à nous communiquer sur le hack : répondez anonymement sous ce tweet 👇,2022-06-13 14:02:39+00:00,1542,63,51,1427,1
Negative,0.474,1536342833145073664,0.4736646,0.25777113,0.2685643,"""sans un fixeur, tu ne peux rien faire ici."" pour la première fois, des fixeurs racontent les risques qu’ils prennent pour aider les reporters étrangers, souvent au péril de leur vie. 👉 fixers, le nouveau documentaire de @charlesvillaa : t.co/rai6hgrboh t.co/w7faqojf1v",2022-06-13 13:40:49+00:00,113,25,1,86,1
Positive,0.403,1536286504779034627,0.38108182,0.21563348,0.4032848,"imaginez un monde sans carte vitale, un monde où les gens font des cagnottes dans l'espoir de se faire rembourser leurs frais de santé. bienvenue aux états-unis, première puissance mondiale. t.co/enkcfo2mum",2022-06-13 09:57:00+00:00,566,162,13,340,51
Negative,0.47,1536232649886519297,0.46971583,0.2893322,0.24095194,"""en 2017, lrem avait obtenu au 1er tour 32 % des voix mais 62 % des sièges…"" plusieurs partis politiques demandent une proportionnelle pour les élections législatives. c'était même une promesse d'emmanuel macron il y a 5 ans. mais au fait, qu'est-ce que ça changerait  t.co/fvmkrfb8vs",2022-06-13 06:23:00+00:00,121,33,3,84,1
Negative,0.832,1536083362376450050,0.83247685,0.110848784,0.056674447,"""face à la guerre aux portes de l’europe, nous ne pouvons pas prendre le risque de l’instabilité"" estime la première ministre élisabeth borne. #legislatives t.co/aqjsnm2zta",2022-06-12 20:29:47+00:00,55,7,17,26,5
Negative,0.814,1536083193048223748,0.8136459,0.15646385,0.029890152,"éric zemmour éliminé dès le 1er tour des législatives, il ne sera donc pas député. #legislatives t.co/ht6nkqwjbv",2022-06-12 20:29:06+00:00,220,18,14,173,15
Positive,0.491,1536078529510748166,0.15544498,0.35392588,0.49062914,"jean-luc mélenchon invite ses électeurs à ""déferler sur les urnes"" au second tour des législatives. t.co/1fj62auz2a",2022-06-12 20:10:35+00:00,278,48,13,212,5
Negative,0.585,1536078365245034498,0.58546865,0.2113637,0.20316766,"voici la consigne de vote de marine le pen pour le 2d tour des législatives. elle vise ensemble et nupes : ""j’invite les électeurs à ne pas choisir entre les destructeurs d’en haut et les destructeurs d’en bas"". t.co/htgqx4nqqk",2022-06-12 20:09:55+00:00,31,1,7,21,2
Neutral,0.837,1536043333558099969,0.056918528,0.8373182,0.10576324,🔴 directélections législatives : estimations des résultats du premier tour en direct dès 20h #legislatives t.co/0ikueulczt,2022-06-12 17:50:43+00:00,62,20,4,35,3
Neutral,0.499,1536030820288241664,0.11813224,0.49888772,0.38298005,c'est le plus important des organes sexuels. voilà tout ce qu'il se passe dans votre cerveau pendant un orgasme. 🧠 en partenariat éditorial avec @avec_alan. t.co/v3iryfvt8s,2022-06-12 17:01:00+00:00,93,19,0,70,4
Positive,0.57,1535910024353943553,0.17299002,0.2573501,0.56966,"en quelques années, c'est devenu la plateforme qui peut transformer une chanson en tube mondial. mais ces artistes en ont assez de la pression de leurs maisons de disques pour être toujours plus actifs sur tiktok. voici pourquoi. t.co/ktx5bxqaci",2022-06-12 09:01:00+00:00,132,41,7,82,2
Positive,0.414,1535653585156857858,0.27202812,0.3138293,0.4141426,"tout est parti d'une idée d'étudiants. aujourd'hui, ils recyclent du plastique en s'inspirant de la machine à… barbe à papa. un procédé mobile qu'ils ont pu déployer dans un camp de réfugiés syriens pour améliorer leur quotidien. ils racontent. t.co/e7bdapyll8",2022-06-11 16:02:00+00:00,576,130,2,435,9
Neutral,0.385,1535608538088759298,0.29731593,0.38502544,0.31765875,"dans leur immeuble, ils ont décidé de se passer de leur syndic professionnel. en passant en syndic coopératif avec l'aide de matera, une partie des copropriétaires gère désormais elle-même la copropriété. benoît, président du conseil syndical, raconte pourquoi. avec @matera_fr. t.co/5rotyltwb0",2022-06-11 13:03:00+00:00,58,11,1,43,3
Positive,0.654,1535593186818596864,0.04059511,0.30556625,0.65383863,"après 3 ans d'absence, il est de retour avec son groupe s-crew pour un nouveau projet, szr 2001. voici l'histoire du rappeur nekfeu. t.co/eeb5k5ivgc",2022-06-11 12:02:00+00:00,385,61,5,308,11
Neutral,0.45,1535547888230486017,0.23382437,0.44951144,0.3166642,"toute la vérité sur alain chabat, par alain chabat. alain chabat est à l'affiche du film ""incroyable mais vrai"" de quentin dupieux, en salle le 15 juin. t.co/kg4qsqdup7",2022-06-11 09:02:00+00:00,172,26,4,139,3
Negative,0.923,1535510139184218112,0.92306614,0.050142128,0.026791682,"""ils font tout ce chemin juste pour venir s’écraser sur une fenêtre."" les oiseaux qui migrent du canada vers le sud ont une étape dangereuse à franchir : new york. voici pourquoi des milliers d'oiseaux ne survivent pas à la traversée de la métropole. t.co/awsm6ggygv",2022-06-11 06:32:00+00:00,363,109,10,229,15
Negative,0.542,1535336033453236225,0.5421657,0.18766522,0.27016923,émouvant hommage au journaliste frédéric leclerc-imhoff tué en ukraine le 30 mai dernier. il avait 32 ans et couvrait la guerre en ukraine pour bfm tv. t.co/vbfnqlokyl,2022-06-10 19:00:10+00:00,755,136,24,584,11
Negative,0.77,1535321395835482112,0.7701814,0.14816669,0.0816518,"il est le dernier survivant du massacre d'oradour-sur-glane. le 10 juin 1944, dans ce village, 643 personnes étaient tuées par les nazis. à 97 ans, robert hébras a une dernière mission : transmettre ce qu'il a vécu. et c'est à sa petite-fille agathe qu'il l'a confiée. t.co/f8q0bc6hk2",2022-06-10 18:02:00+00:00,815,205,7,591,12
Negative,0.874,1535292122831667200,0.87414813,0.07643246,0.049419355,thomas brail vient de passer 11 jours perché dans un arbre bicentenaire au pied de la tour eiffel et a même entamé une grève de la faim pour lancer un cri d'alarme. voici pourquoi. t.co/sacxk1fnuw,2022-06-10 16:05:41+00:00,112,29,5,78,0
Negative,0.88,1535267850902028289,0.8796968,0.06530621,0.054997087,"armés de casseroles, ces soignants, avocats et magistrats ont voulu ""réveiller"" la cour des comptes pour dénoncer le manque de moyens dans les services publics. ""il ne faut pas envisager la santé ou la justice comme un coût, mais comme un bien commun à sauvegarder."" t.co/t8vgwokjdi",2022-06-10 14:29:14+00:00,855,286,13,540,16
Neutral,0.744,1535203870934171648,0.059396684,0.7435738,0.19702958,venez parler du game 4 entre celtics et warriors dans notre libre antenne nba avec @erwanabautret et @justbeliketom de @firstteam101 à 13h sur t.co/49eachi9pn. téléchargez l'appli ➡️ t.co/sp76yve46s t.co/jtz7ml7fzi,2022-06-10 10:15:00+00:00,9,1,1,6,1
Negative,0.599,1535201677569150976,0.59917194,0.21008857,0.19073962,"""le fait d'être pd, trans, gouine, c'est pas juste quelque chose qu'on manifeste quand on est intra-muros à paris ou blanc"". à saint-denis, ils organisaient pour la deuxième fois leur pride, la pride des banlieues. brut les a suivis. t.co/egc5qwfshs",2022-06-10 10:06:17+00:00,441,104,4,321,12
Neutral,0.706,1535180215256612865,0.12368308,0.7061917,0.17012519,"olivier schwartz, directeur de l'unité virus et immunités à l'institut pasteur, explique c’est quoi la variole du singe dans notre podcast à écouter sur @spotifyfrance 🎧: t.co/qaxp86a8u2 avec @paradisomedia",2022-06-10 08:41:00+00:00,11,1,3,5,2
Positive,0.521,1535148003069140992,0.20240429,0.27687365,0.52072203,"des manifestations pour transformer l’algérie, c’est le hirak. le réalisateur franco-algérien @zakkedzi est allé filmer ce mouvement révolutionnaire sur place. dans son film “chroniques algériennes”, il raconte pourquoi ce mouvement est si important à ses yeux... t.co/w1djgxq0qs",2022-06-10 06:33:00+00:00,92,19,4,69,0
Negative,0.433,1534970333123465218,0.4327267,0.16737758,0.39989564,"les jets privés des milliardaires comme bernard arnault et elon musk sont suivis à la trace, et le bilan pour la planète n'est pas glorieux… t.co/4iggzzthk1",2022-06-09 18:47:00+00:00,514,174,16,309,15
Negative,0.82,1534941843393331200,0.81984484,0.112598054,0.06755717,plus de 90 gymnastes réclament un milliard d'euros au fbi dans une affaire d’agressions sexuelles. t.co/i6xne3oolq,2022-06-09 16:53:47+00:00,193,45,3,141,4
Positive,0.451,1534920476673335298,0.26918322,0.2798189,0.4509979,"en 2006, la tunisie a construit le premier skatepark du maghreb. 16 ans plus tard, les infrastructures sont quasi inexistantes, mais la culture skate ne cesse de grandir. brut tunisie a passé la journée avec ghazi, sahbi et ayoub. t.co/9yventqc5c",2022-06-09 15:28:53+00:00,50,8,0,40,2
Negative,0.825,1534915414576316416,0.82539976,0.13252829,0.042071994,"""vous mettez à la tête de l’état des hommes accusés de viol"". emmanuel macron interpellé par une femme lors d’un déplacement à gaillac (tarn). t.co/jkv8lst7d7",2022-06-09 15:08:46+00:00,1096,275,30,736,55
Negative,0.425,1534887486085861376,0.42494175,0.35764146,0.21741675,".@niska_officiel, @shayizi et @sch_mathafack castent des jeunes rappeurs et rappeuses dans ""nouvelle école"" sur netflix... alors on leur a demandé de juger eux-mêmes leurs débuts. t.co/9yvkzhc2xc",2022-06-09 13:17:48+00:00,1185,157,10,955,63
Negative,0.7,1534848518078226432,0.7003314,0.2433624,0.056306224,"à partir de 2035, il ne sera plus possible d’acheter des voitures à moteur thermique neuves dans l’union européenne mais uniquement des véhicules électriques. t.co/jl9d9abdgg",2022-06-09 10:42:57+00:00,156,31,16,102,7
Negative,0.612,1534807604550963200,0.61185306,0.29286084,0.09528617,directincidents au stade de france : le préfet didier lallement auditionné au sénat t.co/tnv9rkxfiy,2022-06-09 08:00:22+00:00,29,12,2,13,2
Negative,0.775,1534785615098548224,0.7746124,0.14763276,0.07775471,"""j'ai reçu plus de 400 témoignages de victimes d'agression sexuelle en colonie de vacances allant de 5 à 17 ans…"" pour qu'aucun autre enfant ne subisse ça, anissa a lancé l'asso metooanimation pour faire de la prévention et que des mesures concrètes soient prises. elle raconte. t.co/sw89dcboik",2022-06-09 06:33:00+00:00,1003,319,11,646,27
Negative,0.84,1534625631895429123,0.84026694,0.11660312,0.043130014,"ça fait 20 ans qu'on en parle et le parlement européen vient encore de repousser son adoption. mais au fait, c'est quoi concrètement cette ""taxe carbone"" qui vise à réduire les émissions de co2  t.co/dthpeyxwxp",2022-06-08 19:57:17+00:00,102,32,2,65,3
Negative,0.856,1534589994240811009,0.8557174,0.08995323,0.05432923,"""je dois prendre le train comme tout le monde."" mais vu qu'il est en fauteuil roulant et que sa gare n'est pas adaptée, il ne peut pas. alors pour se faire entendre, @amauryphotogra dort sur le quai et a entamé une grève de la faim. pendant ce temps-là, dans le vaucluse… t.co/eamqelerkg",2022-06-08 17:35:40+00:00,1914,677,46,1131,60
Neutral,0.765,1534551322300514305,0.08332121,0.76538634,0.15129234,où trouver un travail pendant les vacances  quels secteurs paient le plus  6 trucs à savoir pour trouver un job d'été avec career kueen. t.co/vu1r5kmhoj,2022-06-08 15:02:00+00:00,30,1,1,28,0
Positive,0.57,1534529146721865729,0.18011604,0.249584,0.5703,un nouveau record vient d’être battu pour le prix de l’essence avec le sp95. son prix ne cesse d’augmenter depuis 2021. t.co/jf42eopymw,2022-06-08 13:33:53+00:00,80,23,5,49,3
Negative,0.546,1534480127777718274,0.5455277,0.21959113,0.23488128,"""ces converse vertes qu'elle avait aux pieds ont été le seul moyen sûr de l'identifier après la fusillade."" depuis la maison-blanche, matthew mcconaughey livre un discours glaçant pour appeler les législateurs à réagir après la tuerie d'uvalde, d'où il est natif. t.co/66yayvm4ov",2022-06-08 10:19:06+00:00,3966,993,22,2877,74
Negative,0.711,1534423227136626690,0.7112754,0.16447702,0.12424756,"cassandra a 27 ans. atteinte d'endométriose, elle risquait d'être opérée du rectum. mais grâce à un traitement révolutionnaire par ultrasons proposé au chu de lyon, elle a pu éviter d'en arriver là. voici comment ça marche. t.co/3x24742lv7",2022-06-08 06:33:00+00:00,220,64,3,144,9
Negative,0.943,1534241476821110784,0.9433851,0.033072934,0.023541924,"""en fermant plus de lits, en supprimant autant d'emplois, on sera obligés de sélectionner les malades. il y aura des morts."" les soignants manifestaient ce mardi pour crier leur colère. @remybuisine a rencontré nathalie. et son quotidien, c'est ça. t.co/okbuptkfsk",2022-06-07 18:30:47+00:00,912,356,27,504,25
Negative,0.937,1534210061702250497,0.93743163,0.03469369,0.027874649,"""plus jamais cela ne doit être toléré, ni dans ce pays, ni ailleurs. trop, c'est trop."" au parlement britannique, la colère d'un député qui dénonce la ""brutalité"" des policiers au stade de france et les ""mensonges"" des autorités françaises. t.co/uaqu76dbdd",2022-06-07 16:25:57+00:00,3551,1228,69,2122,132
Negative,0.879,1534186800637431809,0.87932277,0.07834342,0.042333912,"quand ses enfants ont été kidnappés et emmenés en syrie par leur mère partie pour le djihad, le cauchemar de karim a commencé. pour défense de filmer, @celinemartelet et @charlesvillaa, il a accepté de témoigner. à écouter en 2 parties sur @spotifyfrance : t.co/4y4mrcuwsd",2022-06-07 14:53:31+00:00,15,7,0,8,0
Neutral,0.624,1534143689051742209,0.056973323,0.6241124,0.3189143,"à l'occasion du #festivalgénérationimpact organisé par @live_for_good, on rencontre la fresque du numérique sur t.co/49eachi9pn. rdv à 15h pour prendre conscience de l’impact de nos actions numériques sur l’environnement. téléchargez l'appli ➡️ t.co/ntfhsq4ddb t.co/ited8f4hsj",2022-06-07 12:02:13+00:00,9,3,0,6,0
Positive,0.53,1534138465033535490,0.12813853,0.34136876,0.53049266,"avec 95 sacs plastique à usage unique, il fabrique un sac solide et durable. maroquinier à new york, alex dabagh a décidé de se servir de la mode pour faire face au problème du plastique dans sa ville. brut a rencontré le créateur des anybags dans son atelier. t.co/bdzpty6efg",2022-06-07 11:41:27+00:00,338,74,5,255,4
