Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Negative,0.947,1246421739963396099,0.94742763,0.02510759,0.027464658,"mes pensées accompagnent les victimes de l'attaque de romans-sur-isère, les blessés, leurs familles. toute la lumière sera faite sur cet acte odieux qui vient endeuiller notre pays déjà durement éprouvé ces dernières semaines.",2020-04-04 12:57:54+00:00,18136,1949,2029,13726,432
Negative,0.464,1245040441235554304,0.4635105,0.3378091,0.19868052,produire en france pour vaincre le covid-19. #franceunie t.co/rmxzh4wcty,2020-03-31 17:29:07+00:00,3621,590,524,2382,125
Negative,0.465,1242913471009882113,0.46544442,0.22298123,0.31157434,"nous sommes en guerre. face à ce qui se profile, ce pic de l’épidémie qui est devant nous, j’ai décidé, sur proposition de la ministre des armées et du chef d’état-major des armées, de lancer l’opération résilience. t.co/u1shc8r0gv",2020-03-25 20:37:18+00:00,2814,468,326,1910,110
Negative,0.423,1242894020638015493,0.42306882,0.27040875,0.30652243,nous ne devons avoir qu'une obsession : être unis pour battre le covid-19.,2020-03-25 19:20:01+00:00,23350,2658,1578,18454,660
Negative,0.845,1242892783679143936,0.8450641,0.07197303,0.082962826,"dans le grand est, plusieurs centaines de nos compatriotes ont perdu la vie. plus de 700 sont en état grave, placés en réanimation. je m’associe à la douleur des familles, des proches. la nation tout entière est là. à vos côtés.",2020-03-25 19:15:06+00:00,5160,635,409,4005,111
Negative,0.811,1241058374831222784,0.81148416,0.1350991,0.053416684,"pour vos parents, grands-parents fragiles. pour toutes celles et ceux qui travaillent. pour nos soignants. t.co/iibybchhhy",2020-03-20 17:45:48+00:00,19917,3893,1401,14325,298
Negative,0.928,1239659330808537094,0.9278302,0.050929908,0.02124,"face au covid-19, aucune entreprise, quelle que soit sa taille, ne sera livrée au risque de la faillite ; aucune française, aucun français ne sera laissé sans ressources. t.co/wwz6qmmvz9",2020-03-16 21:06:30+00:00,6639,1193,312,4876,258
Negative,0.635,1239656339057582083,0.6350367,0.20694487,0.15801847,"dès le 17 mars à midi, les frontières à l’entrée de l’espace schengen seront fermées. tous les voyages entre les pays non européens et l’union européenne seront suspendus. les français à l’étranger qui veulent rentrer pourront bien sûr rejoindre leur pays.",2020-03-16 20:54:37+00:00,8372,1608,400,6095,269
Negative,0.513,1239648295192080385,0.5133082,0.19983396,0.286858,"les réformes en cours sont suspendues, à commencer par celle des retraites. un projet de loi permettra au gouvernement de répondre à l’urgence et de légiférer par ordonnances dans les domaines relevant strictement de la gestion de crise.",2020-03-16 20:22:39+00:00,2951,501,117,2276,57
Negative,0.909,1239647350936788993,0.9093991,0.07221842,0.018382408,nous sommes en guerre sanitaire contre le covid-19.,2020-03-16 20:18:54+00:00,152063,25155,3612,118494,4802
Negative,0.448,1239645126936465410,0.44793612,0.27362818,0.27843574,"pour vaincre le covid-19, dès demain midi et pour 15 jours au moins, nos déplacements seront fortement réduits. t.co/9gywfotkli",2020-03-16 20:10:04+00:00,10017,2078,471,7186,282
Negative,0.574,1239636989936390146,0.5735095,0.18383676,0.24265373,"au moment où la situation sanitaire se dégrade fortement et où la pression sur nos hôpitaux et nos soignants s’accentue, toute notre énergie doit se concentrer sur un seul objectif : ralentir la progression du virus. respectons les gestes barrière, les consignes sanitaires.",2020-03-16 19:37:44+00:00,12967,2245,518,10053,151
Negative,0.509,1239633406000091146,0.50932676,0.23756345,0.25310984,"jusqu'à il y a peu de temps, l’épidémie de covid-19 était peut-être pour certains d’entre vous, une idée lointaine. elle est devenue une réalité immédiate, et pressante.",2020-03-16 19:23:29+00:00,57151,8128,1741,46320,962
Negative,0.857,1238195683867451392,0.85654014,0.060748857,0.08271089,"ne pas rendre visite à nos aînés, estj’en ai bien conscienceun crève-cœur. c’est pourtant nécessaire, temporairement pour les protéger du covid-19.",2020-03-12 20:10:30+00:00,18712,2319,372,15546,475
Negative,0.862,1238194501195366405,0.8624846,0.064557925,0.07295745,"covid-19 : nous n'ajouterons pas aux difficultés sanitaires la peur de la faillite pour les entrepreneurs, l'angoisse du chômage et des fins de mois pour les salariés. nous vous protégerons.",2020-03-12 20:05:48+00:00,9608,1335,309,7695,269
Negative,0.819,1238189330742591489,0.81942505,0.063041456,0.117533565,"les transports publics seront maintenus, car les arrêter ce serait tout bloquer, y compris la possibilité de se soigner. j'invite tous les français à limiter leurs déplacements au strict nécessaire.",2020-03-12 19:45:15+00:00,24720,4487,350,19205,678
Negative,0.683,1238187391485165568,0.68328315,0.21751676,0.09920012,"je demande à toutes les personnes âgées de plus de 70 ans, à celles et ceux qui souffrent de maladies chroniques ou de troubles respiratoires, aux personnes en situation de handicap, de rester autant que possible à leur domicile. t.co/d244n1v7zf",2020-03-12 19:37:33+00:00,7138,1568,298,5000,272
Negative,0.96,1238180948518350849,0.960046,0.026932865,0.013021006,"le covid-19 qui affecte tous les continents et frappe tous les pays européens, est la plus grave crise sanitaire qu’ait connue la france depuis un siècle.",2020-03-12 19:11:57+00:00,18859,3251,520,14642,446
Negative,0.886,1238179772620046337,0.8861131,0.052367475,0.06151935,"depuis quelques semaines, notre pays fait face à la propagation d’un virus, le covid-19, qui a touché plusieurs milliers de nos compatriotes et j’ai bien entendu ce soir une pensée émue et chaleureuse pour les familles et les proches de nos victimes.",2020-03-12 19:07:16+00:00,4362,609,146,3558,49
Negative,0.837,1237814127562756097,0.8365248,0.08103914,0.08243606,"nous ne renoncerons à rien. surtout pas à rire, à chanter, à penser, à aimer. surtout pas aux terrasses, aux salles de concert, aux fêtes de soir d’été. surtout pas à la liberté. surtout pas à notre esprit de résistance qui fait la république si grande, la france si forte. t.co/sobnuwqcof",2020-03-11 18:54:20+00:00,19821,2508,3152,10678,3483
Negative,0.934,1237801990811418624,0.93444175,0.03803626,0.027522052,"les terroristes tuent de manière aveugle et cherchent à supprimer jusqu’aux traces même des existences fauchées. à tous les projets d’oubli et d’effacement, la nation résistera. nous dirons les noms, nous nous souviendrons des visages : t.co/2emykzaweh",2020-03-11 18:06:06+00:00,3300,544,273,2419,64
Negative,0.891,1237447186834763778,0.8913844,0.06469251,0.0439231,"face au coronavirus, ne laissons aucune place à la spéculation et à l’instabilité. l’europe devra faire tout ce qui est nécessaire sur le plan sanitaire comme sur le plan économique. t.co/oaolytv50a",2020-03-10 18:36:14+00:00,16657,1733,1911,11202,1811
Negative,0.821,1230817141416452098,0.8207387,0.0674769,0.11178442,"la république pleure ce jour un de ses serviteurs les plus passionnés. michel charasse s’en est allé. l’esprit de ses combats, la force de son engagement ne nous quitteront pas.",2020-02-21 11:30:48+00:00,2529,291,268,1926,44
Negative,0.953,1230479971476525057,0.9529246,0.026370978,0.02070436,"monument du journalisme, éclaireur de la gauche, jean daniel est mort. la france perd une conscience, de ces hommes qui font l'histoire à la seule force de leur plume.",2020-02-20 13:11:01+00:00,2546,366,230,1910,40
Negative,0.921,1230438228450324482,0.9214262,0.03324054,0.045333218,une immense tristesse et mon plein soutien à l’allemagne face à cette attaque tragique. nos pensées vont aux victimes et aux familles en deuil. je suis aux côtés de la chancelière merkel dans ce combat pour nos valeurs et la protection de nos démocraties.,2020-02-20 10:25:08+00:00,8640,1112,600,6737,191
Negative,0.779,1227932495905198082,0.77922416,0.14536984,0.07540606,"mer de glace, 1910-2020. voilà pour quoi nous nous battons. t.co/bvr99m7ujz",2020-02-13 12:28:15+00:00,18852,2562,2009,13330,951
Negative,0.566,1227347450303832065,0.5656177,0.1935786,0.24080373,détourner le regard en croisant une personne en situation de handicap est l’aveu de sa propre faiblesse. tous mobilisés pour une nation unie où chacun d’entre nous sait que le handicap le concerne. et l’engage.,2020-02-11 21:43:29+00:00,8524,1021,844,6470,189
Negative,0.837,1224740651025256448,0.8374722,0.066484496,0.09604333,"george steiner nous a quittés hier. nul mieux que lui n’a décrit la culture et l’esprit européens. cette europe des langues, des écrivains et des cafés, chaleureuse et humaine, loin des routines qui l’assèchent.",2020-02-04 17:05:00+00:00,1687,264,157,1230,36
Negative,0.891,1224730941878304769,0.89106894,0.05677635,0.052154783,"l’europe est une aventure impossible, pensée par des rêveurs et portée par les peuples. tous les cyniques ont toujours voulu la détruire. tous les gens sérieux ont toujours cherché à la ralentir. soyez des fous et des rêveurs. ne laissez pas les autres écrire votre avenir.",2020-02-04 16:26:25+00:00,10881,1456,1669,7153,603
Negative,0.492,1224726012279300097,0.49217677,0.25747687,0.25034648,"à la jeune génération européenne : ne cédez à aucun vent mauvais, à aucun mensonge. voyez loin, voyez large, voyez plus loin que nous. t.co/ozqyssdgoa",2020-02-04 16:06:50+00:00,2994,532,445,1897,120
Negative,0.474,1224704343447871488,0.47388372,0.30018136,0.2259348,"l’europe n'est pas seulement un marché, c'est un socle de valeurs existentielles. on ne peut pas prendre la part d’europe qui nous arrange et prendre ses distances avec l’autre. t.co/hzywiajysg",2020-02-04 14:40:44+00:00,1769,372,150,1180,67
Negative,0.739,1224370970804310016,0.73864394,0.16291545,0.09844057,"la france n’est ni pro-russe, ni anti-russe, elle est pro-européenne. même si elle n’est pas dans l’union européenne, la russie est dans l’europe. et nous n’avons aucun intérêt à ne pas regarder en face notre relation avec la russie et à laisser des malentendus.",2020-02-03 16:36:01+00:00,7607,886,725,5712,284
Negative,0.489,1224355339665117194,0.48894432,0.1988473,0.31220844,"nous devons tous regarder l'histoire en face, et chacun toute notre histoire, sans chercher à la détourner, à la masquer non plus ou à l'instrumentaliser. j’ai défendu avec force la pologne et le peuple polonais face aux attaques inacceptables dont cette mémoire a fait l'objet. t.co/hkxkkm76vs",2020-02-03 15:33:55+00:00,1134,170,100,841,23
Negative,0.484,1223539558710640640,0.48420316,0.334585,0.18121181,"dear british friends, your country has just left the european union, after 47 years of life together. at 11.00 p.m. last night we did not say “goodbye”, but an early “good morning”. my letter for you : t.co/a0mxwv0c7x",2020-02-01 09:32:17+00:00,7104,1213,485,5216,190
Negative,0.878,1223321941936877568,0.87753403,0.08943593,0.033029974,"on ne peut pas être à la fois dedans et dehors. le peuple britannique a choisi de quitter l'union européenne. il n'aura plus les mêmes devoirs, il n'aura donc plus les mêmes droits.",2020-01-31 19:07:33+00:00,16343,1949,1613,12159,622
Negative,0.83,1223293615402704896,0.82977074,0.08245771,0.0877716,"à minuit, pour la première fois en 70 ans, un pays quittera l’union européenne. c'est un signal d'alarme historique qui doit retentir dans chacun de nos pays. message sur le brexit : t.co/jdun8rhucp",2020-01-31 17:15:00+00:00,9149,1797,1437,5490,425
Negative,0.372,1220401744670351362,0.37193963,0.29560405,0.33245623,"l’antisémitisme n’est pas seulement le problème des juifs. c’est d’abord le problème des autres. nous ne laisserons pas faire. la promesse de la france est bien une promesse de souvenir et d'action. zakhor, al tichkah. souviens-toi, n'oublie jamais. t.co/gszbo5z65z",2020-01-23 17:43:44+00:00,3398,585,343,2392,78
Negative,0.905,1220400608844361728,0.9050334,0.059287347,0.035679262,"sur l'assassinat de sarah halimi, le président de la république n'a pas à remettre en cause une décision de justice. j'ai entendu votre colère, votre émoi. la question de la responsabilité pénale est celle des juges, la question de l'antisémitisme, celle de la république.",2020-01-23 17:39:13+00:00,2519,330,172,1981,36
Negative,0.483,1220045531499712513,0.48275942,0.15325223,0.36398822,"dans cette région bousculée par les divisions, la place des chrétiens d'orient est importante. là où ils sont menacés, la vocation de la france est de les aider. nous allons lancer un fond pour accompagner les écoles qui forment 400 000 jeunes à travers toute la région.",2020-01-22 18:08:16+00:00,4408,672,381,3218,137
Negative,0.682,1220042950262108165,0.68150574,0.20721672,0.11127744,l'ombre noire de l'antisémitisme renaît. t.co/dqdlqfhisk,2020-01-22 17:58:01+00:00,3058,541,399,1986,132
Negative,0.779,1217923968541372417,0.77939564,0.1037405,0.116863936,"au proche et moyen-orient, malgré les mutations de la région, nos forces engagées dans l’opération chammal poursuivent les opérations de lutte contre daech dont le califat territorial n’existe plus mais dont la menace pèse toujours, sous une autre forme, larvée, plus insidieuse.",2020-01-16 21:37:56+00:00,2177,274,208,1654,41
Negative,0.61,1217072623533940736,0.6097154,0.14687413,0.24341035,"entre le catastrophisme de certains et l’immobilisme d’autres, nous devons suivre une 3ᵉ voie : regarder le problème écologique en face et changer nos comportements. t.co/rtwfolujoo",2020-01-14 13:15:00+00:00,5140,688,788,3511,153
Negative,0.418,1216845539138068480,0.418308,0.28922686,0.2924651,la présence de la france au sahel n’a qu’un seul intérêt : la lutte contre le terrorisme. t.co/8tpuqyswum,2020-01-13 22:12:39+00:00,4072,496,839,2513,224
