Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Negative,0.721,1582930011082100736,0.7206432,0.1804518,0.09890491,"""nous n'avons pas de temps à perdre"": l'activiste qui a jeté de la soupe sur un van gogh se justifie t.co/9ecroz0ew7 t.co/zonqj5awtg",2022-10-20 03:01:38+00:00,19,2,13,2,2
Negative,0.889,1582930204556595201,0.88873935,0.08059267,0.030667951,"meurtre de lola: le député rn bryan masson fustige une marche qui ""prend une autre tournure"" t.co/hhuatuhhah t.co/hi1i6ipujn",2022-10-20 03:02:24+00:00,10,4,2,3,1
Negative,0.936,1582930333980184576,0.9357712,0.050387733,0.013841154,des députés québécois refusent de prêter serment au roi charles iii t.co/gm2fd1kbvq t.co/fg8e7snote,2022-10-20 03:02:55+00:00,129,28,17,79,5
Negative,0.76,1582930515237097472,0.7599092,0.1604885,0.07960239,"carburant: la grève levée dans trois sites de totalenergies, la situation s'améliore dans les stations-service t.co/varevbdwc4 t.co/idszxyauc6",2022-10-20 03:03:38+00:00,25,8,3,14,0
Negative,0.799,1582930586679021568,0.7992063,0.14012402,0.060669623,"""ne pas ajouter du chaos au chaos"": lr ne compte pas voter une motion de censure de la nupes ou du rn t.co/zfc0axotwn t.co/wbasxmqf2r",2022-10-20 03:03:55+00:00,38,4,19,11,4
Neutral,0.383,1582930793554358272,0.35444424,0.38298953,0.26256624,"présidentielle au brésil: à 11 jours du second tour, bolsonaro réduit son écart face à lula t.co/sdshpyij5r t.co/4oxe3tacib",2022-10-20 03:04:45+00:00,19,3,0,16,0
Negative,0.668,1582930868628525056,0.66754484,0.22601508,0.10644013,"drones iraniens en ukraine: moscou et téhéran nient, l'union européenne prépare des sanctions t.co/ngmjqlte8y t.co/miiuana0qg",2022-10-20 03:05:03+00:00,44,5,18,19,2
Negative,0.905,1582931054004146176,0.90511477,0.074823596,0.020061702,"meurtre de lola: les parents de l'enfant ne veulent ""aucune récupération politique"" t.co/9myhnkxkcm t.co/hq0ug9llvw",2022-10-20 03:05:47+00:00,255,16,102,124,13
Negative,0.805,1582931156789436416,0.8052637,0.1425736,0.052162793,"""nous n'avons aucun point commun avec eux"": les écologistes ne voteront pas la motion de censure du rn t.co/gzbmrpllwd t.co/muh9qi3ar9",2022-10-20 03:06:11+00:00,224,10,172,27,15
Negative,0.954,1582931306190544896,0.95363784,0.034576364,0.011785851,"""ils ruinent toutes les économies du monde"": la charge du président colombien contre les états-unis t.co/pqntwu19oz t.co/b1ykuwnhna",2022-10-20 03:06:47+00:00,340,64,24,246,6
Positive,0.531,1582931614715514880,0.05942717,0.40952855,0.5310442,"espace: le télescope james webb transmet des images grandioses des ""piliers de la création"" t.co/aofhtl2er8 t.co/2id3l8eata",2022-10-20 03:08:01+00:00,60,11,0,49,0
Negative,0.894,1582940010583425024,0.89392143,0.072893225,0.033185255,"dès 50 ans, dormir moins de cinq heures pas nuit dégrade fortement la santé t.co/hysyjhbsum t.co/8fg5a7rphc",2022-10-20 03:41:22+00:00,32,9,6,16,1
Negative,0.643,1582940144029822979,0.64291483,0.1952565,0.16182864,"""nous prenons nos responsabilités"": sur le 49.3, bruno le maire rejette les critiques de l'opposition t.co/pablgjitid t.co/xwa4trfh6f",2022-10-20 03:41:54+00:00,55,11,22,19,3
Negative,0.855,1582940253614051328,0.8547634,0.12360902,0.021627532,meurtre de lola: comment s'organise l'aide psychologique pour les forces de l'ordre t.co/wosf1nl7kc t.co/z85csyvzp9,2022-10-20 03:42:20+00:00,21,5,2,14,0
Neutral,0.575,1582940371944103937,0.30314416,0.5751035,0.12175217,ukraine: ce que va changer la loi martiale décidée par vladimir poutine dans les zones annexées t.co/2xhjcazpdg t.co/1paqwc0s56,2022-10-20 03:42:48+00:00,32,4,12,15,1
Negative,0.942,1582946068899430400,0.94170785,0.04449669,0.013795531,sept nourrissons assassinés: le procès hors norme de l'infirmière lucy letby sidère le royaume-uni t.co/uzmm9svmnl t.co/82i6eeuhun,2022-10-20 04:05:27+00:00,9,3,0,5,1
Positive,0.68,1582947136869912581,0.06497525,0.25454953,0.68047523,⛈ ce jeudi sera marqué par des averses orageuses et des températures toujours douces la météo vous est présentée par @bbhotelsfr t.co/qnukoq1zq9,2022-10-20 04:09:41+00:00,16,5,2,8,1
Neutral,0.556,1582948674254036992,0.31099406,0.5560184,0.13298753,orange s’attaque à la refonte de son réseau de boutiques t.co/eksnno1obs t.co/klu8pzfzao,2022-10-20 04:15:48+00:00,15,6,2,6,1
Negative,0.801,1582949853486686209,0.8014741,0.12235296,0.0761729,"meurtre de lola: un hommage ""dans la dignité"" se prépare à fouquereuil ce vendredi t.co/wjrinopzdj",2022-10-20 04:20:29+00:00,29,5,8,14,2
Negative,0.668,1582950047628464129,0.6683975,0.18173252,0.14987013,"guerre en ukraine: face aux frappes russes, dnipro s'organise pour ne pas être privée d'électricité à l'approche de l'hiver t.co/hx4negmduz",2022-10-20 04:21:15+00:00,27,7,3,15,2
Negative,0.664,1582951816391598081,0.66355604,0.21833363,0.11811042,chaleur automnale: cette copropriété a reporté d'un mois le rallumage de la chaudière t.co/nrmurvbdhv,2022-10-20 04:28:17+00:00,16,4,1,10,1
Negative,0.886,1582951954711384064,0.8859806,0.081939735,0.032079563,"pénurie de médecins généralistes: le gouvernement veut étendre les gardes médicales aux infirmiers, sages-femmes et dentistes t.co/ynziv1tytk",2022-10-20 04:28:50+00:00,1303,120,281,235,667
Negative,0.605,1582953329943973888,0.6051969,0.2633046,0.13149866,"""notre-dame, la part du feu"": netflix dévoile sa série sur l'incendie de la cathédrale t.co/n0vnrd0kzi",2022-10-20 04:34:18+00:00,63,9,16,34,4
Neutral,0.496,1582953413658157056,0.21050556,0.49562114,0.29387325,30% des français envisagent d'acheter une voiture électrique (seulement 12% se disent attachés au véhicule thermique) t.co/k6jxbuboo1 t.co/calzgjb5tq,2022-10-20 04:34:38+00:00,330,16,251,40,23
Negative,0.73,1582954016610209794,0.7299902,0.19450036,0.075509265,"💬 ""la sécurité du port, c'est une passoire"" bfmtv a suivi un ancien trafiquant de drogue au port d'anvers en belgique, principale porte d'entrée de la cocaïne en europe t.co/b9ufy0yjfq",2022-10-20 04:37:02+00:00,31,11,4,15,1
Neutral,0.522,1582954879043178497,0.17943689,0.5224203,0.29814285,pour 45% des français le seul intérêt du travail est le salaire (+12 points en 30 ans) t.co/73cqr6m1jl t.co/o5avfeksyy,2022-10-20 04:40:27+00:00,6334,663,376,4366,929
Negative,0.926,1582954942675169283,0.9256785,0.05988371,0.014437766,femme tuée à nantes: un homme de 21 ans écroué et mis en examen pour homicide volontaire t.co/wy0uhayyz7,2022-10-20 04:40:42+00:00,196,49,46,88,13
Negative,0.789,1582956044199677953,0.78931475,0.18746634,0.023218941,🔴 40 enfants et 14 mères retenus dans un camp en syrie ont été rapatriés cette nuit (info bfmtv) t.co/1gvkeg5gqq,2022-10-20 04:45:05+00:00,586,125,255,134,72
Positive,0.581,1582957291716096000,0.13935822,0.27956617,0.5810756,"🍅🫑🍆 tomates, poivrons, aubergines... en plein automne, ces légumes d'été continuent d'être récoltés t.co/aygyumtjhk",2022-10-20 04:50:02+00:00,40,5,8,26,1
Positive,0.44,1582958717406171137,0.20666528,0.35345766,0.43987706,"👶🤰 première greffe d'utérus en france: après son premier ""bébé miracle"", déborah attend un deuxième enfant t.co/ufoqepzvyz",2022-10-20 04:55:42+00:00,40,8,4,27,1
Negative,0.436,1582958979616886785,0.4356173,0.30809274,0.25628996,le choix d'angèleun passager néo-zélandais filme les multiples cris de bébé durant ses 29h de vol t.co/frfwqldyay,2022-10-20 04:56:45+00:00,27,3,6,15,3
Neutral,0.492,1582960476622917635,0.23470694,0.49160072,0.27369234,vacances de la toussaint et de noël: comment payer moins cher votre billet d'avion t.co/x0dp7fco2n t.co/zifxnhdnnv,2022-10-20 05:02:42+00:00,17,2,5,6,4
Negative,0.511,1582960915560865792,0.5111773,0.3299915,0.15883125,mort de jean teulé: retour sur la carrière d'un écrivain populaire@lodesusbielle t.co/l93qlex5op,2022-10-20 05:04:26+00:00,23,5,3,14,1
Neutral,0.554,1582961973515280384,0.22135128,0.55383927,0.22480926,⛽ carburants: quand peut-on espérer un retour à la normale dans les stations-service  t.co/nsmiqu7sw2,2022-10-20 05:08:39+00:00,32,7,12,13,0
Negative,0.84,1582962098254282752,0.83988804,0.11551684,0.044595122,"énergie, économie, défense... entre la france et l'allemagne, les sujets de tensions se multiplient 🎙 matthieu @croissandeau t.co/is3ifzpnlz",2022-10-20 05:09:08+00:00,20,3,9,7,1
Negative,0.61,1582964433445605376,0.61022264,0.33294684,0.056830455,🔴 alerte info 40 enfants français et 15 femmes rapatriés de syrie cette nuit t.co/qny4mzqrdh t.co/cyhllszwnc,2022-10-20 05:18:25+00:00,3289,690,1250,983,366
Negative,0.917,1582966413928517632,0.9171656,0.06796971,0.0148646785,meurtre de lola: le récit du chauffeur de vtc qui a transporté la principale suspecte et sa malle t.co/bjfsju2hjd t.co/ttrips69bd,2022-10-20 05:26:17+00:00,17,3,8,5,1
Negative,0.808,1582966559584272389,0.8079614,0.16738114,0.024657458,🔴 alerte info deux sites de totalenergies restent en grève ce jeudi t.co/fss9sotapf t.co/mhekgkljap,2022-10-20 05:26:52+00:00,28,9,3,15,1
Neutral,0.619,1582967347647631360,0.12638143,0.6186748,0.25494373,"""indice de position sociale"": cet indicateur qui met en lumière les inégalités à l'école consultez le classement de l'école et du collège près de chez vous ⤵️ t.co/fkyp8hrqkt t.co/vfkucz7vu1",2022-10-20 05:30:00+00:00,21,5,8,7,1
Positive,0.453,1582968830485499904,0.20609301,0.3404907,0.45341635,"après l'utilisation de l'article 49.3 sur le budget, le gouvernement ""a gardé les amendements les moins chers"" l'édito éco de @nicolasdoze t.co/fvvayokxft",2022-10-20 05:35:53+00:00,28,6,7,13,2
Neutral,0.465,1582969024421535745,0.3213661,0.46493933,0.21369459,"partage de compte, offre avec pubs: comment netflix veut vous faire passer à la caisse t.co/wabqthurct t.co/8twnmlqn0f",2022-10-20 05:36:40+00:00,34,12,9,10,3
Negative,0.789,1582969880361734145,0.78913516,0.18570885,0.025155991,"ouverture à new york du procès au civil du cinéaste paul haggis, accusé de viol t.co/lz59ep6bwd t.co/wbpmt7t8qj",2022-10-20 05:40:04+00:00,6,2,1,3,0
Negative,0.61,1582970389876985857,0.6102679,0.22035393,0.16937812,le choix d'angèleun présentateur azerbaïdjanais fait chanter une chanson anti-macron à des enfants à la télévision t.co/lz1zjyvgzt,2022-10-20 05:42:05+00:00,49,12,17,18,2
Neutral,0.744,1582971658662313984,0.056826565,0.7436625,0.19951096,"🏀 victor wembanyama, future star française de la nba t.co/4ygay7ftwx",2022-10-20 05:47:08+00:00,34,4,4,24,2
Negative,0.479,1582971803344912386,0.47896904,0.22235318,0.29867777,"""un gars, une fille"": pourquoi ce programme court, qui débarque sur netflix, est devenu culte t.co/s4uzfjhdkj t.co/yiv7oudtda",2022-10-20 05:47:42+00:00,35,4,4,27,0
Neutral,0.503,1582973057823428610,0.16629773,0.5031437,0.33055854,"😲 il mesure 2m21 et chausse du 55 🏀 quand l'équipe de @premiereedition se mesure à victor wembanyama, la future star française de la nba t.co/bflglva2tq",2022-10-20 05:52:41+00:00,51,12,14,24,1
Negative,0.863,1582975692001935361,0.86262035,0.11446669,0.022913015,pourquoi le sénat dit non à l'inscription du droit à l'ivg dans la constitution 🎙 matthieu @croissandeau t.co/v4q6y7fgxa,2022-10-20 06:03:09+00:00,34,2,23,6,3
Negative,0.769,1582977568898441216,0.76855695,0.18027717,0.05116568,"""le patient"", un thriller psychologique et angoissant, disponible sur t.co/eftsua3625 demain@lodesusbielle t.co/s3paq9rhuq",2022-10-20 06:10:37+00:00,6,1,1,4,0
Negative,0.618,1582977694848851969,0.61844236,0.26036954,0.1211881,totalenergies: la grève reconduite sur les sites de feyzin et gonfreville t.co/mw0lxj0q2o,2022-10-20 06:11:07+00:00,15,5,2,7,1
Negative,0.619,1582979244254453761,0.61933863,0.29760852,0.083052866,voiture électrique: l'offensive des entreprises chinoises au mondial de l'auto@cedricfaiche t.co/wgi7jsixrm,2022-10-20 06:17:16+00:00,64,13,9,37,5
Neutral,0.489,1582979627600986112,0.2520275,0.48861676,0.25935557,les copropriétés s'écharpent sur l'allumage du chauffage t.co/gbdmiy1xku t.co/xv9wteog3o,2022-10-20 06:18:48+00:00,10,1,1,8,0
Negative,0.849,1582979662342279168,0.8485816,0.10538159,0.046036728,"maprimerenov': en deux ans, plus de 500 demandeurs ont alerté le défenseur des droits pour un retard de versement de l'aide t.co/qwc9m6uf4f",2022-10-20 06:18:56+00:00,18,4,7,7,0
Negative,0.717,1582981537762795521,0.7165721,0.18206736,0.10136048,"rassemblement pour lola: selon marion maréchal, les élus du rn ""ont cédé au terrorisme intellectuel"" t.co/hn0qqowdek t.co/rakk4rcmqw",2022-10-20 06:26:23+00:00,68,9,18,37,4
Negative,0.865,1582981722106650624,0.86535627,0.10036469,0.034279063,🔴 en direct l'ukraine limite sa consommation d'énergie après la destruction de nombreuses infrastructures t.co/z8uccsl1my t.co/dffskl2q1k,2022-10-20 06:27:07+00:00,20,2,8,10,0
Negative,0.921,1582983079127547904,0.9206077,0.06451595,0.0148764,focus premièreobligation de quitter le territoire français: pourquoi ça ne marche pas t.co/jg8pfqc3jt,2022-10-20 06:32:31+00:00,30,3,11,14,2
Negative,0.917,1582984213380616192,0.91726696,0.058199212,0.024533764,"🔴 en direct régions annexées: l'ukraine accuse la russie de préparer une ""déportation massive"" de ses citoyens t.co/ztpge2tqpd t.co/cn0x7frrca",2022-10-20 06:37:01+00:00,15,2,6,7,0
Negative,0.774,1582985011451437056,0.7742596,0.17531568,0.050424796,"éric zemmour (@zemmoureric) sur le meurtre de lola: ""si on n'en parle pas, si on fait silence, dans trois jours il y aura un autre sujet"" t.co/xupdp3ywxc",2022-10-20 06:40:11+00:00,1259,299,158,779,23
Negative,0.914,1582986161370238978,0.9140319,0.068795055,0.017172992,"meurtre de lola: ""non"", éric zemmour (@zemmoureric) n'aurait pas organisé de manifestation si la suspecte n'était pas étrangère t.co/t5xehplpev",2022-10-20 06:44:45+00:00,1961,219,522,914,306
Negative,0.919,1582986608801853442,0.9188165,0.06141896,0.01976459,"meurtre de lola: pour éric zemmour (@zemmoureric), ""cette histoire dépasse ses parents, c'est toute la france qui est concernée"" t.co/0uda7m07vb",2022-10-20 06:46:32+00:00,2173,359,463,1285,66
Positive,0.581,1582986662363144192,0.12295665,0.29623687,0.58080643,"derrière a plague tale, le studio français asobo, devenu une référence mondiale du jeu vidéo t.co/tf8arbydsz t.co/ywsmiztuuz",2022-10-20 06:46:45+00:00,20,5,1,13,1
Negative,0.822,1582986667606302720,0.821534,0.14610583,0.032360177,🔴 en direct volodymyr zelensky affirme que l'armée ukrainienne a abattu 233 drones iraniens en un mois t.co/uj2azdvgq4 t.co/lr8xpucbfh,2022-10-20 06:46:46+00:00,85,7,36,41,1
Neutral,0.505,1582987168250843139,0.30788934,0.5046311,0.18747953,vrai ou faux: il ne faut pas choisir un écran trop grand pour son salon t.co/gwzbky9e0x t.co/c9oxkdqrre,2022-10-20 06:48:46+00:00,15,4,3,4,4
Negative,0.702,1582987765238857728,0.70158076,0.18731368,0.11110559,"💬 ""j'ai pris exemple sur les féminicides"" meurtre de lola: éric zemmour (@zemmoureric) se justifie sur l'emploi du terme de ""francocide"" t.co/h8eebb8xus",2022-10-20 06:51:08+00:00,349,64,103,168,14
Negative,0.926,1582988590232981505,0.92646015,0.04880904,0.024730895,"meurtre de lola: ""ça ne me choque pas la peine de mort pour ces gens-là"", affirme éric zemmour (@zemmoureric) t.co/a09rpb6up5",2022-10-20 06:54:25+00:00,4076,489,569,2922,96
Negative,0.902,1582989259627147264,0.9021212,0.06831466,0.029564088,🔴 en direct guerre en ukraine: comment l'hiver va compliquer la tâche des belligérants t.co/wgvpujitzz t.co/lszkhgpl8e,2022-10-20 06:57:04+00:00,15,4,3,8,0
Negative,0.887,1582989584752787456,0.8866863,0.09149623,0.021817356,49.3 sur le budget: pourquoi les motions de censure n'ont aucune chance d'aboutir t.co/acr1xsmk9v t.co/rjsvspor4f,2022-10-20 06:58:22+00:00,25,5,12,6,2
Positive,0.536,1582989702017204224,0.09219673,0.37211022,0.535693,"toussaint: un week-end de départ en vacances très calme sur les routes, sauf en ile-de-france t.co/rgdyekudyu t.co/gy9dwisgad",2022-10-20 06:58:50+00:00,14,5,5,4,0
Negative,0.735,1582992475223998466,0.7353836,0.20159484,0.063021414,"rachat de twitter: elon musk estime qu'il va ""payer trop cher"" t.co/imyjjwcrl2 t.co/hmebtqbfxj",2022-10-20 07:09:51+00:00,29,5,8,12,4
Neutral,0.535,1582992495323262977,0.19887401,0.5347212,0.26640478,"🔴 en direct guerre en ukraine: zelensky assure se préparer à ""tous les scénarios possibles à l'approche de l'hiver"" t.co/cclg86obdw t.co/jokxp1m5nv",2022-10-20 07:09:56+00:00,45,6,27,12,0
Negative,0.936,1582994465744031744,0.9362063,0.041556742,0.022237059,"meurtre de lola: bruno retailleau annonce qu'il va déposer une proposition de loi pour pouvoir rendre l'état civilement responsable ""de non-assistance à français en danger"" t.co/28ffs0qu3l",2022-10-20 07:17:45+00:00,6022,1026,660,3952,384
Neutral,0.692,1582994892078317568,0.105962105,0.69197917,0.20205875,quelle caméra de sécurité intérieure à bas prix choisir t.co/dtoeeesf95 t.co/igc7cfo9pf,2022-10-20 07:19:27+00:00,22,2,13,4,3
Negative,0.879,1582994921933647872,0.8786227,0.09414813,0.027229052,"comment fonctionnent les oqtf, les obligations de quitter le territoire français t.co/nzkp6acrrs",2022-10-20 07:19:34+00:00,35,7,20,8,0
Negative,0.841,1582995879899803654,0.8411131,0.14409845,0.01478846,meurtre de lola: que sait-on du rassemblement organisé ce soir par un organisme proche de l'extrême droite t.co/ic1tvswmp0,2022-10-20 07:23:23+00:00,47,5,28,12,2
Negative,0.593,1582996250252627968,0.5929456,0.21346003,0.1935944,"🔴 en direct l'allemagne estime que la ""tactique de la terre brûlée"" de la russie ne fait que renforcer le soutien à l'ukraine t.co/rllswxdpab t.co/rxucnlclxr",2022-10-20 07:24:51+00:00,43,7,8,27,1
Negative,0.636,1582998455756070912,0.6358029,0.25458622,0.10961081,"ukraine: pour un ancien membre de wagner, la russie n'a ""aucun moyen de gagner cette guerre"" t.co/0n0t2fjeor t.co/ftnnrswefz",2022-10-20 07:33:37+00:00,172,17,56,94,5
Neutral,0.392,1582999356084740097,0.26203877,0.39241582,0.34554535,"🔴 en direct l'allemagne assure que ""les besoins financiers"" de kiev d'ici à la fin de l'année sont ""pratiquement couverts"" t.co/nuesfibkjf t.co/hf3wkuymeb",2022-10-20 07:37:11+00:00,57,13,19,24,1
Negative,0.68,1582999791637737472,0.6795822,0.18541779,0.135,sa vidéo des pleurs et cris d'un enfant sur son vol de 29 heures devient virale t.co/1uwfwkuoic t.co/7vdyb9id2q,2022-10-20 07:38:55+00:00,110,36,13,56,5
Negative,0.872,1583002103961862147,0.87229496,0.097670056,0.030034997,défense de l'europe: les tensions se durcissent entre la france et l'allemagne t.co/xrfu4tap6z t.co/npgkendfte,2022-10-20 07:48:06+00:00,264,30,116,98,20
